ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-11-28,'603877,Ì«Æ½Äñ,25.89,25.99,24.83,24.86,24.85,1.04,4.1851,2.6511,1458119,37250559.0,12451339836.0,1423950000.0
2017-11-27,'603877,Ì«Æ½Äñ,24.85,25.35,24.35,24.53,24.53,0.32,1.3045,2.9045,1597500,40038470.0,11951170140.0,1366750000.0
2017-11-24,'603877,Ì«Æ½Äñ,24.53,24.61,24.0,24.22,24.22,0.31,1.2799,3.0187,1660286,40312909.0,11797271772.0,1349150000.0
2017-11-23,'603877,Ì«Æ½Äñ,24.22,24.84,24.21,24.75,24.58,-0.36,-1.4646,2.0316,1117400,27319820.0,11648182728.0,1332100000.0
2017-11-22,'603877,Ì«Æ½Äñ,24.58,25.48,24.5,25.12,25.11,-0.53,-2.1107,2.7749,1526215,37953350.0,11821318392.0,1351900000.0
2017-11-21,'603877,Ì«Æ½Äñ,25.11,26.27,24.8,26.2,26.5,-1.39,-5.2453,5.3081,2919431,74400637.0,12076212564.0,1381050000.0
2017-11-20,'603877,Ì«Æ½Äñ,26.5,26.98,24.76,26.98,26.73,-0.23,-0.8605,8.962,4929126,125925738.0,12744708600.0,1457500000.0
2017-11-17,'603877,Ì«Æ½Äñ,26.73,27.91,25.42,25.42,25.45,1.28,5.0295,8.1348,4474121,117995774.0,12855323052.0,1470150000.0
2017-11-16,'603877,Ì«Æ½Äñ,25.45,26.28,25.4,26.19,26.08,-0.63,-2.4156,2.7506,1512825,38884780.0,12239729580.0,1399750000.0
2017-11-15,'603877,Ì«Æ½Äñ,26.08,26.68,25.93,26.06,26.19,-0.11,-0.42,2.3707,1303900,34208777.0,12542716992.0,1434400000.0
2017-11-14,'603877,Ì«Æ½Äñ,26.19,27.28,25.87,27.0,27.23,-1.04,-3.8193,5.3197,2925851,76971734.0,12595619556.0,1440450000.0
2017-11-13,'603877,Ì«Æ½Äñ,27.23,28.3,27.0,28.3,27.71,-0.48,-1.7322,5.3095,2920229,79760299.0,13095789252.0,1497650000.0
2017-11-10,'603877,Ì«Æ½Äñ,27.71,28.6,27.45,28.2,28.16,-0.45,-1.598,4.2712,2349163,65534284.0,13326636804.0,1524050000.0
2017-11-09,'603877,Ì«Æ½Äñ,28.16,28.65,27.75,28.3,28.14,0.02,0.0711,3.9019,2146070,60033422.0,13543056384.0,1548800000.0
2017-11-08,'603877,Ì«Æ½Äñ,28.14,28.91,27.94,28.35,28.36,-0.22,-0.7757,3.3166,1824107,51952207.0,13533437736.0,1547700000.0
2017-11-07,'603877,Ì«Æ½Äñ,28.36,28.53,27.91,28.37,28.29,0.07,0.2474,1.7711,974100,27453724.0,13639242864.0,1559800000.0
2017-11-06,'603877,Ì«Æ½Äñ,28.29,28.4,27.09,27.5,27.32,0.97,3.5505,2.7334,1503367,42071638.0,13605577596.0,1555950000.0
2017-11-03,'603877,Ì«Æ½Äñ,27.32,28.45,26.91,28.26,28.31,-0.99,-3.497,2.9738,1635616,45283753.0,13139073168.0,1502600000.0
2017-11-02,'603877,Ì«Æ½Äñ,28.31,28.38,27.99,28.08,28.06,0.25,0.8909,2.9432,1618733,45617512.0,13615196244.0,1557050000.0
2017-11-01,'603877,Ì«Æ½Äñ,28.06,29.33,27.86,28.98,29.1,-1.04,-3.5739,5.5009,3025499,85561429.0,13494963144.0,1543300000.0
2017-10-31,'603877,Ì«Æ½Äñ,29.1,29.38,28.4,28.84,28.9,0.2,0.692,3.2934,1811391,52161672.0,13995132840.0,1600500000.0
2017-10-30,'603877,Ì«Æ½Äñ,28.9,31.47,28.86,30.8,30.8,-1.9,-6.1688,4.2666,2346617,70503978.0,13898946360.0,1589500000.0
2017-10-27,'603877,Ì«Æ½Äñ,30.8,31.85,30.7,31.6,31.61,-0.81,-2.5625,3.1122,1711733,53099210.0,14812717920.0,1694000000.0
2017-10-26,'603877,Ì«Æ½Äñ,31.61,31.83,31.25,31.3,31.5,0.11,0.3492,2.4006,1320317,41559526.0,15202273164.0,1738550000.0
2017-10-25,'603877,Ì«Æ½Äñ,31.5,31.98,31.2,31.38,31.51,-0.01,-0.0317,2.2305,1226776,38607363.0,15149370600.0,1732500000.0
2017-10-24,'603877,Ì«Æ½Äñ,31.51,31.99,31.14,31.92,31.88,-0.37,-1.1606,3.5649,1960717,61651775.0,15154179924.0,1733050000.0
2017-10-23,'603877,Ì«Æ½Äñ,31.88,31.9,29.3,29.79,29.79,2.09,7.0158,7.7175,4244598,132091991.0,15332124912.0,1753400000.0
2017-10-20,'603877,Ì«Æ½Äñ,29.79,30.56,29.65,30.21,30.21,-0.42,-1.3903,1.6489,906900,27165883.0,14326976196.0,1638450000.0
2017-10-19,'603877,Ì«Æ½Äñ,30.21,30.8,30.06,30.8,30.62,-0.41,-1.339,2.3642,1300316,39579254.0,14528967804.0,1661550000.0
2017-10-18,'603877,Ì«Æ½Äñ,30.62,30.73,29.6,29.6,29.83,0.79,2.6483,5.4914,3020251,91754945.0,14726150088.0,1684100000.0
2017-10-17,'603877,Ì«Æ½Äñ,29.83,30.18,29.54,30.06,29.9,-0.07,-0.2341,1.8305,1006761,29980435.0,14346213492.0,1640650000.0
2017-10-16,'603877,Ì«Æ½Äñ,29.9,30.19,29.48,30.19,30.27,-0.37,-1.2223,2.3056,1268096,37783784.0,14379878760.0,1644500000.0
2017-10-13,'603877,Ì«Æ½Äñ,30.27,30.65,29.8,29.99,30.1,0.17,0.5648,2.6913,1480203,44886595.0,14557823748.0,1664850000.0
2017-10-12,'603877,Ì«Æ½Äñ,30.1,30.63,29.7,30.61,30.61,-0.51,-1.6661,4.7357,2604649,78301977.0,14476065240.0,1655500000.0
2017-10-11,'603877,Ì«Æ½Äñ,30.61,30.79,29.01,29.16,29.29,1.32,4.5067,8.959,4927474,148948238.0,14721340764.0,1683550000.0
2017-10-10,'603877,Ì«Æ½Äñ,29.29,29.38,28.32,28.46,28.44,0.85,2.9887,4.0578,2231771,64788150.0,14086509996.0,1610950000.0
2017-10-09,'603877,Ì«Æ½Äñ,28.44,28.7,28.1,28.47,28.09,0.35,1.246,2.666,1466313,41599562.0,13677717456.0,1564200000.0
2017-09-29,'603877,Ì«Æ½Äñ,28.09,28.37,27.68,27.83,28.1,-0.01,-0.0356,2.3255,1279000,35834389.0,13509391116.0,1544950000.0
2017-09-28,'603877,Ì«Æ½Äñ,28.1,29.28,27.81,28.9,28.91,-0.81,-2.8018,3.7287,2050810,57998191.0,13514200440.0,1545500000.0
2017-09-27,'603877,Ì«Æ½Äñ,28.91,29.8,28.1,28.5,28.52,0.39,1.3675,4.1556,2285579,66385743.0,13903755684.0,1590050000.0
2017-09-26,'603877,Ì«Æ½Äñ,28.52,29.3,28.3,28.69,28.79,-0.27,-0.9378,2.7879,1533341,44247146.0,13716192048.0,1568600000.0
2017-09-25,'603877,Ì«Æ½Äñ,28.79,29.84,28.23,28.35,28.53,0.26,0.9113,4.5353,2494416,72673017.0,13846043796.0,1583450000.0
2017-09-22,'603877,Ì«Æ½Äñ,28.53,28.9,27.71,28.0,28.81,-0.28,-0.9719,4.6116,2536383,71728465.0,13721001372.0,1569150000.0
2017-09-21,'603877,Ì«Æ½Äñ,28.81,30.87,28.76,30.5,28.49,0.32,1.1232,10.4494,5747169,170097287.0,13855662444.0,1584550000.0
2017-09-20,'603877,Ì«Æ½Äñ,28.49,28.65,27.82,28.28,28.1,0.39,1.3879,4.361,2398530,67659925.0,13701764076.0,1566950000.0
2017-09-19,'603877,Ì«Æ½Äñ,28.1,29.25,28.0,28.44,29.1,-1.0,-3.4364,2.9326,1612938,45868486.0,13514200440.0,1545500000.0
2017-09-18,'603877,Ì«Æ½Äñ,29.1,29.19,28.45,28.85,28.85,0.25,0.8666,4.9136,2702472,78052101.0,13995132840.0,1600500000.0
2017-09-15,'603877,Ì«Æ½Äñ,28.85,28.97,27.99,27.99,28.11,0.74,2.6325,5.8496,3217257,91971570.0,13703750000.0,1586750000.0
2017-09-14,'603877,Ì«Æ½Äñ,28.11,28.4,27.8,28.23,28.1,0.01,0.0356,5.4221,2982129,83668799.0,13352250000.0,1546050000.0
2017-09-13,'603877,Ì«Æ½Äñ,28.1,28.75,26.71,26.71,26.96,1.14,4.2285,7.9013,4345693,122101138.0,13347500000.0,1545500000.0
2017-09-12,'603877,Ì«Æ½Äñ,26.96,27.36,26.81,26.81,26.98,-0.02,-0.0741,4.7552,2615341,70815941.0,12806000000.0,1482800000.0
2017-09-11,'603877,Ì«Æ½Äñ,26.98,27.17,26.02,26.12,26.1,0.88,3.3716,5.6651,3115808,83244679.0,12815500000.0,1483900000.0
2017-09-08,'603877,Ì«Æ½Äñ,26.1,26.28,26.0,26.0,26.12,-0.02,-0.0766,2.3407,1287367,33605345.0,12397500000.0,1435500000.0
2017-09-07,'603877,Ì«Æ½Äñ,26.12,26.7,26.1,26.48,26.48,-0.36,-1.3595,3.0625,1684359,44559854.0,12407000000.0,1436600000.0
2017-09-06,'603877,Ì«Æ½Äñ,26.48,26.75,26.12,26.3,26.36,0.12,0.4552,4.179,2298476,61017665.0,12578000000.0,1456400000.0
2017-09-05,'603877,Ì«Æ½Äñ,26.36,26.87,26.11,26.27,26.24,0.12,0.4573,3.8617,2123908,56314816.0,12521000000.0,1449800000.0
2017-09-04,'603877,Ì«Æ½Äñ,26.24,26.48,25.91,26.33,26.31,-0.07,-0.2661,3.4157,1878646,49008739.0,12464000000.0,1443200000.0
2017-09-01,'603877,Ì«Æ½Äñ,26.31,26.82,26.15,26.54,26.63,-0.32,-1.2017,4.4147,2428103,63965859.0,12497250000.0,1447050000.0
2017-08-31,'603877,Ì«Æ½Äñ,26.63,26.8,25.92,26.09,26.03,0.6,2.305,6.3456,3490056,92559422.0,12649250000.0,1464650000.0
2017-08-30,'603877,Ì«Æ½Äñ,26.03,26.31,25.71,25.8,25.97,0.06,0.231,6.3375,3485634,90740769.0,12364250000.0,1431650000.0
2017-08-29,'603877,Ì«Æ½Äñ,25.97,26.33,25.29,25.49,25.65,0.32,1.2476,7.8876,4338207,112076512.0,12335750000.0,1428350000.0
2017-08-28,'603877,Ì«Æ½Äñ,25.65,25.98,25.19,25.19,25.19,0.46,1.8261,5.7194,3145672,80674020.0,12183750000.0,1410750000.0
2017-08-25,'603877,Ì«Æ½Äñ,25.19,25.29,24.56,24.74,24.75,0.44,1.7778,3.936,2164827,54075166.0,11965250000.0,1385450000.0
2017-08-24,'603877,Ì«Æ½Äñ,24.75,25.22,24.73,25.02,25.12,-0.37,-1.4729,2.8388,1561323,39026077.0,11756250000.0,1361250000.0
2017-08-23,'603877,Ì«Æ½Äñ,25.12,25.58,25.0,25.43,25.23,-0.11,-0.436,3.1351,1724299,43447096.0,11932000000.0,1381600000.0
2017-08-22,'603877,Ì«Æ½Äñ,25.23,25.56,24.98,25.07,25.07,0.16,0.6382,4.1964,2308032,58388178.0,11984250000.0,1387650000.0
2017-08-21,'603877,Ì«Æ½Äñ,25.07,25.17,24.65,24.65,24.8,0.27,1.0887,2.5027,1376469,34350000.0,11908250000.0,1378850000.0
2017-08-18,'603877,Ì«Æ½Äñ,24.8,25.09,24.77,25.01,25.18,-0.38,-1.5091,3.1181,1714950,42660280.0,11780000000.0,1364000000.0
2017-08-17,'603877,Ì«Æ½Äñ,25.18,25.26,24.95,25.11,25.23,-0.05,-0.1982,3.2876,1808206,45401512.0,11960500000.0,1384900000.0
2017-08-16,'603877,Ì«Æ½Äñ,25.23,25.28,24.75,24.9,24.89,0.34,1.366,4.8999,2694947,67740369.0,11984250000.0,1387650000.0
2017-08-15,'603877,Ì«Æ½Äñ,24.89,25.2,24.6,24.82,24.8,0.09,0.3629,4.0638,2235068,55496615.0,11822750000.0,1368950000.0
2017-08-14,'603877,Ì«Æ½Äñ,24.8,25.16,24.34,24.4,23.87,0.93,3.8961,4.3196,2375804,58876034.0,11780000000.0,1364000000.0
2017-08-11,'603877,Ì«Æ½Äñ,23.87,24.22,23.81,24.22,24.37,-0.5,-2.0517,2.7542,1514800,36382760.0,11338250000.0,1312850000.0
2017-08-10,'603877,Ì«Æ½Äñ,24.37,24.94,24.33,24.77,24.78,-0.41,-1.6546,2.4222,1332192,32791148.0,11575750000.0,1340350000.0
2017-08-09,'603877,Ì«Æ½Äñ,24.78,24.85,24.58,24.72,24.73,0.05,0.2022,1.9684,1082614,26788470.0,11770500000.0,1362900000.0
2017-08-08,'603877,Ì«Æ½Äñ,24.73,24.77,24.45,24.72,24.72,0.01,0.0405,2.0698,1138413,28031821.0,11746750000.0,1360150000.0
2017-08-07,'603877,Ì«Æ½Äñ,24.72,24.88,24.5,24.55,24.47,0.25,1.0217,1.9843,1091341,26942760.0,11742000000.0,1359600000.0
2017-08-04,'603877,Ì«Æ½Äñ,24.47,24.87,24.46,24.65,24.68,-0.21,-0.8509,2.3938,1316576,32375305.0,11623250000.0,1345850000.0
2017-08-03,'603877,Ì«Æ½Äñ,24.68,25.09,24.46,24.5,24.46,0.22,0.8994,2.8858,1587164,39281640.0,11723000000.0,1357400000.0
2017-08-02,'603877,Ì«Æ½Äñ,24.46,25.23,24.41,25.19,25.2,-0.74,-2.9365,3.6934,2031358,50218048.0,11618500000.0,1345300000.0
2017-08-01,'603877,Ì«Æ½Äñ,25.2,25.28,25.03,25.16,25.15,0.05,0.1988,2.4342,1338827,33644135.0,11970000000.0,1386000000.0
2017-07-31,'603877,Ì«Æ½Äñ,25.15,25.39,25.0,25.0,25.26,-0.11,-0.4355,2.2874,1258044,31659967.0,11946250000.0,1383250000.0
2017-07-28,'603877,Ì«Æ½Äñ,25.26,26.05,25.24,26.0,26.05,-0.79,-3.0326,3.5258,1939207,49654894.0,11998500000.0,1389300000.0
2017-07-27,'603877,Ì«Æ½Äñ,26.05,26.55,25.72,26.24,26.24,-0.19,-0.7241,5.5058,3028184,78729511.0,12373750000.0,1432750000.0
2017-07-26,'603877,Ì«Æ½Äñ,26.24,27.44,24.6,24.6,24.97,1.27,5.0861,6.0241,3313274,85110919.0,12464000000.0,1443200000.0
2017-07-25,'603877,Ì«Æ½Äñ,24.97,25.1,24.8,24.99,24.91,0.06,0.2409,1.8149,998216,24878734.0,11860750000.0,1373350000.0
2017-07-24,'603877,Ì«Æ½Äñ,24.91,25.14,24.47,24.71,24.8,0.11,0.4435,2.0088,1104813,27393732.0,11832250000.0,1370050000.0
2017-07-21,'603877,Ì«Æ½Äñ,24.8,25.36,24.69,25.0,25.11,-0.31,-1.2346,2.3609,1298486,32352691.0,11780000000.0,1364000000.0
2017-07-20,'603877,Ì«Æ½Äñ,25.11,25.88,25.01,25.08,25.08,0.03,0.1196,3.2892,1809045,45985097.0,11927250000.0,1381050000.0
2017-07-19,'603877,Ì«Æ½Äñ,25.08,25.23,24.0,24.0,24.87,0.21,0.8444,2.5529,1404120,34895090.0,11913000000.0,1379400000.0
2017-07-18,'603877,Ì«Æ½Äñ,24.87,25.46,23.5,23.5,25.03,-0.16,-0.6392,2.992,1645618,40779850.0,11813250000.0,1367850000.0
2017-07-17,'603877,Ì«Æ½Äñ,25.03,27.4,25.01,27.4,27.42,-2.39,-8.7163,4.5822,2520233,65032232.0,11889250000.0,1376650000.0
2017-07-14,'603877,Ì«Æ½Äñ,27.42,28.04,27.37,27.9,27.87,-0.45,-1.6146,2.0619,1134053,31278393.0,13024500000.0,1508100000.0
2017-07-13,'603877,Ì«Æ½Äñ,27.87,28.0,27.57,28.0,27.84,0.03,0.1078,2.2553,1240424,34449792.0,13238250000.0,1532850000.0
2017-07-12,'603877,Ì«Æ½Äñ,27.84,28.37,27.43,28.3,28.12,-0.28,-0.9957,2.8027,1541466,42801458.0,13224000000.0,1531200000.0
2017-07-11,'603877,Ì«Æ½Äñ,28.12,28.6,28.02,28.6,28.73,-0.61,-2.1232,3.0149,1658215,46950122.0,13357000000.0,1546600000.0
2017-07-10,'603877,Ì«Æ½Äñ,28.73,29.06,27.69,28.1,28.1,0.63,2.242,7.6182,4190018,118941028.0,13646750000.0,1580150000.0
2017-07-07,'603877,Ì«Æ½Äñ,28.1,28.49,28.0,28.01,28.19,-0.09,-0.3193,4.082,2245095,63427633.0,13347500000.0,1545500000.0
2017-07-06,'603877,Ì«Æ½Äñ,28.19,28.9,28.02,28.51,28.71,-0.52,-1.8112,5.8497,3217354,90812747.0,13390250000.0,1550450000.0
2017-07-05,'603877,Ì«Æ½Äñ,28.71,29.48,28.13,28.48,27.99,0.72,2.5723,13.1578,7236781,209646449.0,13637250000.0,1579050000.0
2017-07-04,'603877,Ì«Æ½Äñ,0.0,0.0,0.0,0.0,27.99,None,None,0.0,0,0.0,13295250000.0,1539450000.0
2017-07-03,'603877,Ì«Æ½Äñ,0.0,0.0,0.0,0.0,27.99,None,None,0.0,0,0.0,13295250000.0,1539450000.0
2017-06-30,'603877,Ì«Æ½Äñ,27.99,28.25,27.61,27.88,27.58,0.41,1.4866,8.5205,4686260,130829054.0,13295250000.0,1539450000.0
2017-06-29,'603877,Ì«Æ½Äñ,27.58,27.74,26.89,26.99,26.79,0.79,2.9489,6.2991,3464532,94929190.0,13100500000.0,1516900000.0
2017-06-28,'603877,Ì«Æ½Äñ,26.79,27.15,26.6,27.07,27.19,-0.4,-1.4711,3.023,1662632,44550446.0,12725250000.0,1473450000.0
2017-06-27,'603877,Ì«Æ½Äñ,27.19,27.4,26.92,27.1,27.13,0.06,0.2212,3.1109,1710973,46601494.0,12915250000.0,1495450000.0
2017-06-26,'603877,Ì«Æ½Äñ,27.13,27.14,26.52,26.78,26.78,0.35,1.3069,3.0243,1663369,44711463.0,12886750000.0,1492150000.0
2017-06-23,'603877,Ì«Æ½Äñ,26.78,26.88,26.2,26.62,26.75,0.03,0.1121,3.7465,2060591,54781870.0,12720500000.0,1472900000.0
2017-06-22,'603877,Ì«Æ½Äñ,26.75,27.69,26.73,27.44,27.48,-0.73,-2.6565,4.5492,2502074,68235945.0,12706250000.0,1471250000.0
2017-06-21,'603877,Ì«Æ½Äñ,27.48,27.67,27.18,27.59,27.45,0.03,0.1093,3.4889,1918896,52500781.0,13053000000.0,1511400000.0
2017-06-20,'603877,Ì«Æ½Äñ,27.45,28.14,27.43,28.1,27.82,-0.37,-1.33,4.7362,2604919,72136117.0,13038750000.0,1509750000.0
2017-06-19,'603877,Ì«Æ½Äñ,27.82,27.92,27.44,27.7,27.7,0.12,0.4332,3.7635,2069928,57406591.0,13214500000.0,1530100000.0
2017-06-16,'603877,Ì«Æ½Äñ,27.7,28.2,27.48,28.0,28.19,-0.49,-1.7382,7.1918,3955499,109952849.0,13157500000.0,1523500000.0
2017-06-15,'603877,Ì«Æ½Äñ,28.19,28.98,26.78,26.89,26.89,1.3,4.8345,11.1117,6111440,170262770.0,13390250000.0,1550450000.0
2017-06-14,'603877,Ì«Æ½Äñ,26.89,27.14,26.46,26.55,26.56,0.33,1.2425,5.3398,2936891,79123852.0,12772750000.0,1478950000.0
2017-06-13,'603877,Ì«Æ½Äñ,26.56,26.72,26.1,26.1,26.1,0.46,1.7625,3.4362,1889886,50047760.0,12616000000.0,1460800000.0
2017-06-12,'603877,Ì«Æ½Äñ,26.1,26.78,26.06,26.49,26.99,-0.89,-3.2975,3.6512,2008178,53040393.0,12397500000.0,1435500000.0
2017-06-09,'603877,Ì«Æ½Äñ,26.99,27.13,26.6,26.92,27.02,-0.03,-0.111,3.4668,1906731,51217106.0,12820250000.0,1484450000.0
2017-06-08,'603877,Ì«Æ½Äñ,27.02,27.58,26.91,27.33,27.39,-0.37,-1.3509,5.0551,2780316,75608329.0,12834500000.0,1486100000.0
2017-06-07,'603877,Ì«Æ½Äñ,27.39,27.5,26.72,26.85,26.84,0.55,2.0492,6.0724,3339799,90993482.0,13010250000.0,1506450000.0
2017-06-06,'603877,Ì«Æ½Äñ,26.84,26.99,26.55,26.6,26.8,0.04,0.1493,2.8581,1571942,41995080.0,12749000000.0,1476200000.0
2017-06-05,'603877,Ì«Æ½Äñ,26.8,27.09,26.64,26.74,26.6,0.2,0.7519,3.8603,2123172,57000271.0,12730000000.0,1474000000.0
2017-06-02,'603877,Ì«Æ½Äñ,26.6,26.82,25.55,25.94,26.02,0.58,2.2291,5.5428,3048523,80051638.0,12635000000.0,1463000000.0
2017-06-01,'603877,Ì«Æ½Äñ,26.02,27.38,26.0,27.2,27.69,-1.67,-6.0311,5.5443,3049380,81624570.0,12359500000.0,1431100000.0
2017-05-31,'603877,Ì«Æ½Äñ,27.69,29.1,27.67,28.45,27.45,0.24,0.8743,7.6455,4205021,119094528.0,13152750000.0,1522950000.0
2017-05-26,'603877,Ì«Æ½Äñ,27.45,28.36,26.73,26.9,26.96,0.49,1.8175,5.9105,3250773,89155270.0,13038750000.0,1509750000.0
2017-05-25,'603877,Ì«Æ½Äñ,26.96,27.23,26.33,27.13,27.12,-0.16,-0.59,4.9111,2701127,72446847.0,12806000000.0,1482800000.0
2017-05-24,'603877,XDÌ«Æ½Äñ,27.12,27.39,26.3,27.39,27.49,-0.37,-1.3459,4.1743,2295874,61739341.0,12882000000.0,1491600000.0
2017-05-23,'603877,Ì«Æ½Äñ,27.99,29.44,27.89,29.18,29.21,-1.22,-4.1767,5.2648,2895636,82313013.0,13295250000.0,1539450000.0
2017-05-22,'603877,Ì«Æ½Äñ,29.21,29.96,29.01,29.86,29.96,-0.75,-2.5033,5.8675,3227104,95199198.0,13874750000.0,1606550000.0
2017-05-19,'603877,Ì«Æ½Äñ,29.96,30.1,28.85,29.1,29.01,0.95,3.2747,7.977,4387328,129462027.0,14231000000.0,1647800000.0
2017-05-18,'603877,Ì«Æ½Äñ,29.01,29.36,28.65,28.9,29.2,-0.19,-0.6507,4.1957,2307612,67137161.0,13779750000.0,1595550000.0
2017-05-17,'603877,Ì«Æ½Äñ,29.2,29.39,29.02,29.06,29.17,0.03,0.1028,5.4816,3014896,88093527.0,13870000000.0,1606000000.0
2017-05-16,'603877,Ì«Æ½Äñ,29.17,29.21,28.0,28.54,28.67,0.5,1.744,6.0652,3335865,95187643.0,13855750000.0,1604350000.0
2017-05-15,'603877,Ì«Æ½Äñ,28.67,29.48,28.65,29.29,29.24,-0.57,-1.9494,3.1813,1749710,50735570.0,13618250000.0,1576850000.0
2017-05-12,'603877,Ì«Æ½Äñ,29.24,29.45,28.76,29.34,29.34,-0.1,-0.3408,4.3202,2376127,69265958.0,13889000000.0,1608200000.0
2017-05-11,'603877,Ì«Æ½Äñ,29.34,29.51,28.13,28.65,28.84,0.5,1.7337,5.4451,2994795,86401295.0,13936500000.0,1613700000.0
2017-05-10,'603877,Ì«Æ½Äñ,28.84,30.15,28.8,29.65,29.43,-0.59,-2.0048,5.3657,2951154,87513747.0,13699000000.0,1586200000.0
2017-05-09,'603877,Ì«Æ½Äñ,29.43,29.61,28.82,28.97,28.99,0.44,1.5178,3.8774,2132561,62465082.0,13979250000.0,1618650000.0
2017-05-08,'603877,Ì«Æ½Äñ,28.99,30.39,28.92,30.39,30.37,-1.38,-4.544,4.6122,2536726,75265138.0,13770250000.0,1594450000.0
2017-05-05,'603877,Ì«Æ½Äñ,30.37,31.45,30.33,31.3,31.45,-1.08,-3.434,4.1175,2264600,70041334.0,14425750000.0,1670350000.0
2017-05-04,'603877,Ì«Æ½Äñ,31.45,32.2,31.4,32.0,32.21,-0.76,-2.3595,4.8728,2680053,85019197.0,14938750000.0,1729750000.0
2017-05-03,'603877,Ì«Æ½Äñ,32.21,32.26,29.4,31.9,31.9,0.31,0.9718,5.6939,3131633,99838570.0,15299750000.0,1771550000.0
2017-05-02,'603877,Ì«Æ½Äñ,31.9,32.28,31.78,31.94,31.94,-0.04,-0.1252,3.7597,2067846,66095883.0,15152500000.0,1754500000.0
2017-04-28,'603877,Ì«Æ½Äñ,31.94,32.19,31.63,32.02,32.0,-0.06,-0.1875,4.9126,2701906,86301044.0,15171500000.0,1756700000.0
2017-04-27,'603877,Ì«Æ½Äñ,32.0,32.04,30.18,31.0,31.14,0.86,2.7617,8.8893,4889119,153188174.0,15200000000.0,1760000000.0
2017-04-26,'603877,Ì«Æ½Äñ,31.14,31.49,30.7,30.78,30.83,0.31,1.0055,4.8216,2651899,82678640.0,14791500000.0,1712700000.0
2017-04-25,'603877,Ì«Æ½Äñ,30.83,31.4,30.72,30.92,30.73,0.1,0.3254,3.969,2182924,67702528.0,14644250000.0,1695650000.0
2017-04-24,'603877,Ì«Æ½Äñ,30.73,32.0,30.56,31.88,31.81,-1.08,-3.3952,4.48,2464004,76290790.0,14596750000.0,1690150000.0
2017-04-21,'603877,Ì«Æ½Äñ,31.81,32.39,31.67,32.0,32.2,-0.39,-1.2112,3.7906,2084804,66780876.0,15109750000.0,1749550000.0
2017-04-20,'603877,Ì«Æ½Äñ,32.2,32.74,31.59,32.41,32.58,-0.38,-1.1664,5.3666,2951643,95058570.0,15295000000.0,1771000000.0
2017-04-19,'603877,Ì«Æ½Äñ,32.58,32.66,31.58,31.93,31.84,0.74,2.3241,6.6492,3657075,117968528.0,15475500000.0,1791900000.0
2017-04-18,'603877,Ì«Æ½Äñ,31.84,32.5,31.73,31.99,31.98,-0.14,-0.4378,4.0717,2239447,72052016.0,15124000000.0,1751200000.0
2017-04-17,'603877,Ì«Æ½Äñ,31.98,32.68,30.71,32.68,33.38,-1.4,-4.1941,6.5643,3610368,115345597.0,15190500000.0,1758900000.0
2017-04-14,'603877,Ì«Æ½Äñ,33.38,34.14,33.33,33.92,34.08,-0.7,-2.054,5.5772,3067449,102949104.0,15855500000.0,1835900000.0
2017-04-13,'603877,Ì«Æ½Äñ,34.08,34.51,33.88,33.9,33.93,0.15,0.4421,4.603,2531647,86527499.0,16188000000.0,1874400000.0
2017-04-12,'603877,Ì«Æ½Äñ,33.93,34.88,33.91,34.55,35.03,-1.1,-3.1402,7.3221,4027165,138156148.0,16116750000.0,1866150000.0
2017-04-11,'603877,Ì«Æ½Äñ,35.03,35.1,34.0,34.14,34.2,0.83,2.4269,8.0672,4436946,153176085.0,16639250000.0,1926650000.0
2017-04-10,'603877,Ì«Æ½Äñ,34.2,36.02,34.18,36.02,36.04,-1.84,-5.1054,11.1048,6107618,211973340.0,16245000000.0,1881000000.0
2017-04-07,'603877,Ì«Æ½Äñ,36.04,37.23,36.0,36.89,37.0,-0.96,-2.5946,8.4733,4660292,169820407.0,17119000000.0,1982200000.0
2017-04-06,'603877,Ì«Æ½Äñ,37.0,37.75,36.81,37.2,37.19,-0.19,-0.5109,8.1392,4476540,166847954.0,17575000000.0,2035000000.0
2017-04-05,'603877,Ì«Æ½Äñ,37.19,37.3,36.18,36.3,36.61,0.58,1.5843,7.8495,4317210,159090647.0,17665250000.0,2045450000.0
2017-03-31,'603877,Ì«Æ½Äñ,36.61,37.36,36.2,36.61,36.7,-0.09,-0.2452,8.4396,4641798,170490485.0,17389750000.0,2013550000.0
2017-03-30,'603877,Ì«Æ½Äñ,36.7,37.69,35.53,36.5,37.02,-0.32,-0.8644,14.4208,7931453,289265645.0,17432500000.0,2018500000.0
2017-03-29,'603877,Ì«Æ½Äñ,37.02,39.94,36.89,39.58,39.98,-2.96,-7.4037,16.4586,9052229,345190566.0,17584500000.0,2036100000.0
2017-03-28,'603877,Ì«Æ½Äñ,39.98,41.95,39.93,41.8,42.0,-2.02,-4.8095,12.8667,7076702,288577549.0,18990500000.0,2198900000.0
2017-03-27,'603877,Ì«Æ½Äñ,42.0,42.29,41.28,41.75,41.68,0.32,0.7678,10.0452,5524855,230942014.0,19950000000.0,2310000000.0
